City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1743,Bereznyky,UA,48.5141,23.2198,70.16,86,4,5.28,clear sky
1744,Yartsevo,RU,55.0667,32.6964,61.63,95,44,4.12,scattered clouds
1745,Garango,BF,11.8,-0.5506,80.89,65,98,7.87,overcast clouds
1746,Bisira,PA,8.5196,-81.7115,61.14,98,100,1.41,overcast clouds
1747,Benjamin Constant,BR,-4.3831,-70.0311,73.53,95,99,0.69,light rain
1748,Kurchum,KZ,48.5722,83.6542,67.55,50,100,2.73,moderate rain
1749,Oussouye,SN,12.485,-16.5469,78.89,85,99,2.82,light rain
1750,Kazachinskoye,RU,57.6953,93.2761,71.28,51,0,4.47,clear sky
1751,Rumford,US,44.5537,-70.5509,63.05,82,39,3.56,scattered clouds
1752,Bendigo,AU,-36.7667,144.2833,58.86,48,0,7.0,clear sky
1753,Vargashi,RU,55.3556,65.8467,54.45,76,58,17.07,broken clouds
1754,Fomboni,KM,-12.28,43.7425,76.84,70,24,18.75,few clouds
1755,Do Gonbadan,IR,30.3586,50.7981,82.49,30,0,0.0,dust
1756,Yabassi,CM,4.457,9.9682,71.55,99,99,0.6,light rain
1757,Kholm-Zhirkovskiy,RU,55.5189,33.4731,62.87,93,100,4.18,overcast clouds
1758,Carandai,BR,-20.9536,-43.8064,51.69,88,0,3.09,clear sky
1759,Skeldon,GY,5.8833,-57.1333,75.07,94,89,5.14,overcast clouds
1760,Golden,US,39.7555,-105.2211,78.37,49,75,14.97,light rain
1761,Lithakia,GR,37.7167,20.8333,72.68,73,20,4.61,few clouds
1762,Puerto Leguizamo,CO,-0.1934,-74.7819,70.93,98,96,1.57,overcast clouds
1763,Caceres,ES,39.522,-6.3748,68.34,58,0,3.04,clear sky
1764,Rome,US,34.257,-85.1647,81.01,88,0,0.0,clear sky
1765,Ozu,JP,33.5,132.55,83.82,95,100,7.4,overcast clouds
1766,Panzhihua,CN,26.5851,101.7128,83.48,66,89,1.36,overcast clouds
1767,Chibuto,MZ,-24.6867,33.5306,58.69,93,0,0.51,clear sky
1768,Key Largo,US,25.0865,-80.4473,84.0,59,1,14.85,clear sky
1769,Fiditi,NG,7.7136,3.9172,70.63,98,99,3.91,overcast clouds
1770,Kamyaran,IR,34.7956,46.9355,61.27,61,0,7.78,clear sky
1771,Nosy Varika,MG,-20.5833,48.5333,68.2,84,100,2.59,light rain
1772,Mulchen,CL,-37.7167,-72.2333,44.74,91,100,6.55,light rain
1773,Mbandaka,CD,0.0487,18.2603,71.53,85,73,3.13,broken clouds
1774,Omboue,GA,-1.5746,9.2618,70.29,85,17,6.67,few clouds
1775,Mahajanga,MG,-15.7167,46.3167,68.02,83,40,3.44,scattered clouds
1776,Camapua,BR,-19.5314,-54.0439,67.59,33,46,4.76,scattered clouds
1777,Verkhoyansk,RU,67.5447,133.385,81.21,27,94,20.58,overcast clouds
1778,Ishigaki,JP,24.3448,124.1572,87.93,84,75,18.41,broken clouds
1779,Kabinda,CD,-6.1333,24.4833,64.11,49,8,4.36,clear sky
1780,Montmagny,FR,48.9734,2.3469,57.11,86,0,4.61,clear sky
1781,Ayan,RU,56.45,138.1667,63.14,79,7,7.36,clear sky
1782,Kirchlinteln,DE,52.95,9.3167,53.67,86,16,5.99,few clouds
1783,Kangaatsiaq,GL,68.3065,-53.4641,40.26,90,98,15.12,overcast clouds
1784,Ghazipur,IN,25.5833,83.5667,94.66,49,16,10.4,few clouds
1785,Dzhankoy,UA,45.7167,34.4,69.51,64,20,4.72,few clouds
1786,Muzaffarabad,PK,34.37,73.4711,81.91,84,71,1.74,broken clouds
1787,Ponoka,CA,52.6768,-113.5815,57.88,96,100,4.36,overcast clouds
1788,Pak Phanang,TH,8.3511,100.202,89.62,72,100,12.88,overcast clouds
1789,Kachiry,KZ,53.0675,76.1036,67.6,60,100,6.11,overcast clouds
1790,Whitianga,NZ,-36.8333,175.7,54.34,92,100,9.46,moderate rain
1791,Polyarnyy,RU,69.1989,33.4478,56.34,83,13,3.53,few clouds
1792,Harer,ET,9.3094,42.1258,54.84,89,49,2.73,light rain
1793,Sfantu Gheorghe,RO,45.8667,25.7833,63.93,89,0,2.24,clear sky
1794,Bulakamba,ID,-6.8748,108.9559,84.25,68,62,2.86,broken clouds
1795,Nyborg,DK,55.3127,10.7896,60.93,90,45,11.97,scattered clouds
1796,Gayny,RU,60.3071,54.3241,57.47,57,94,5.17,overcast clouds
1797,Rumonge,BI,-3.9736,29.4386,68.88,52,4,5.7,clear sky
1798,Bandar-E Lengeh,IR,26.5579,54.8807,91.51,75,80,4.61,haze
1799,Hua Hin,TH,12.5707,99.9588,87.82,62,20,6.91,few clouds
1800,Caloundra,AU,-26.8,153.1333,58.12,98,100,5.59,light rain
1801,Macomer,IT,40.262,8.7699,69.71,33,0,0.6,clear sky
1802,Oudtshoorn,ZA,-33.5907,22.2014,48.56,59,0,0.51,clear sky
1803,Jiangyou,CN,31.7667,104.7167,91.04,43,1,4.21,clear sky
1804,Colares,PT,38.7992,-9.4469,65.34,76,34,13.0,scattered clouds
1805,Novyy Urgal,RU,51.0736,132.5642,84.92,51,20,3.33,few clouds
1806,Punto Fijo,VE,11.6956,-70.1996,79.86,82,27,29.1,scattered clouds
1807,Jabinyanah,TN,35.035,10.9081,76.8,45,0,5.91,clear sky
1808,Mopti,ML,14.6667,-4.0,84.24,70,0,10.36,clear sky
1809,Sorata,BO,-15.7667,-68.6333,40.6,85,78,0.34,broken clouds
1810,Roanoke Rapids,US,36.4615,-77.6542,79.34,94,0,0.0,clear sky
1811,Gamba,GA,-2.65,10.0,68.25,91,12,4.7,few clouds
1812,Kedougou,SN,12.5579,-12.1743,75.78,88,0,0.0,clear sky
1813,Owatonna,US,44.0839,-93.226,77.36,80,3,0.0,clear sky
1814,Inta,RU,66.0317,60.1659,61.88,62,90,18.1,overcast clouds
1815,Srikakulam,IN,18.3,83.9,85.93,59,94,6.11,overcast clouds
1816,Shilka,RU,51.85,116.0333,77.77,52,71,9.37,broken clouds
1817,Lambarene,GA,-0.7001,10.2406,69.76,86,50,3.58,scattered clouds
1818,Tjome,NO,59.1109,10.3933,55.71,85,9,8.05,clear sky
1819,Manacor,ES,39.5696,3.2096,77.4,80,24,4.0,few clouds
1820,Hailey,US,43.5196,-114.3153,69.89,47,20,4.61,few clouds
1821,Winneba,GH,5.3511,-0.6231,73.81,91,93,6.76,light rain
1822,Delaware,US,39.0004,-75.4999,70.93,71,0,8.05,clear sky
1823,Parit Buntar,MY,5.1267,100.4932,84.18,90,100,4.7,overcast clouds
1824,Redmond,US,47.674,-122.1215,68.11,71,100,1.01,overcast clouds
1825,Ekhabi,RU,53.5102,142.9671,75.9,54,57,10.92,broken clouds
1826,Ayr,GB,55.4627,-4.6339,53.58,82,75,11.5,broken clouds
1827,Lavumisa,SZ,-27.31,31.892,57.45,90,0,2.3,clear sky
1828,Fukue,JP,32.6881,128.8419,80.96,89,75,4.61,broken clouds
1829,Mikkeli,FI,61.6886,27.2723,66.15,77,0,2.3,clear sky
1830,Batken,KG,39.8333,71.0,60.53,40,0,5.3,clear sky
1831,Bien Hoa,VN,10.95,106.8167,85.98,67,63,9.04,broken clouds
1832,Antofagasta,CL,-23.65,-70.4,59.41,73,100,7.52,overcast clouds
1833,Razole,IN,16.4833,81.8333,77.79,90,100,5.73,moderate rain
1834,San Martin,AR,-33.081,-68.4681,41.54,37,0,3.42,clear sky
1835,Dunmore Town,BS,25.5,-76.65,82.29,76,0,15.19,clear sky
1836,Caluquembe,AO,-13.7833,14.6833,51.8,46,0,1.45,clear sky
1837,Vitim,RU,59.4511,112.5578,56.71,97,100,10.65,moderate rain
1838,Mao,ES,39.8885,4.2658,73.96,100,20,2.3,few clouds
1839,Muriwai Beach,NZ,-36.8167,174.45,55.96,95,100,13.89,light rain
1840,Atasu,KZ,48.6814,71.6433,62.11,58,48,23.4,scattered clouds
1841,Kendari,ID,-3.945,122.4989,83.08,74,73,2.39,broken clouds
1842,Rognan,NO,67.0953,15.3878,62.76,70,91,6.53,overcast clouds
1843,Millinocket,US,45.6573,-68.7098,57.31,82,0,0.0,clear sky
1844,Boca Do Acre,BR,-8.7522,-67.3978,78.4,61,84,1.68,broken clouds
1845,Ryotsu,JP,38.0833,138.4333,81.05,71,87,3.69,overcast clouds
1846,Tuscaloosa,US,33.2098,-87.5692,78.04,93,20,0.0,few clouds
1847,Sun Valley,US,39.5963,-119.776,71.24,40,20,19.57,few clouds
1848,Zheleznodorozhnyy,RU,55.7503,38.0042,70.32,67,1,5.55,clear sky
1849,Tuni,IN,17.35,82.55,83.55,70,90,10.71,overcast clouds
1850,Sulangan,PH,11.1373,123.7228,83.35,71,28,6.62,scattered clouds
1851,Saint-Dizier,FR,48.4167,5.0833,53.2,86,3,2.39,clear sky
1852,Lander,US,42.833,-108.7307,82.8,16,0,10.36,clear sky
1853,Lahij,YE,13.1667,44.5833,87.73,43,96,0.74,overcast clouds
1854,Dolores,AR,-36.3132,-57.6792,45.46,97,36,5.86,light rain
1855,Pavilosta,LV,56.8879,21.1859,66.11,81,51,11.95,broken clouds
1856,Nidzica,PL,53.3605,20.4275,54.99,92,4,4.07,clear sky
1857,Concordia,AR,-31.393,-58.0209,53.78,95,93,3.0,overcast clouds
1858,San Ramon,US,37.7799,-121.978,73.27,75,100,16.11,overcast clouds
1859,Selikhino,RU,50.3672,137.4996,81.66,56,6,2.86,clear sky
1860,Zapolyarnyy,RU,69.4154,30.8136,56.48,77,88,4.68,overcast clouds
1861,Nisia Floresta,BR,-6.0911,-35.2086,75.58,94,59,9.26,broken clouds
1862,Lovozero,RU,68.005,35.0117,67.24,62,2,1.16,clear sky
1863,Callaway,US,30.153,-85.5699,81.91,88,75,3.44,broken clouds
1864,Zhongshu,CN,24.5167,103.7667,74.12,80,78,3.96,broken clouds
1865,Trabzon,TR,40.9167,39.8333,62.69,83,0,3.44,clear sky
1866,Gravdal,NO,68.1214,13.5031,57.2,87,99,5.28,overcast clouds
1867,Fria,GN,10.4167,-13.5833,72.21,98,90,1.63,overcast clouds
1868,Floro,NO,61.5996,5.0328,53.56,94,100,10.36,light rain
1869,Nha Trang,VN,12.25,109.1833,91.4,55,61,3.8,broken clouds
1870,Tupelo,US,34.2576,-88.7034,82.69,84,0,5.75,clear sky
1871,Vershino-Shakhtaminskiy,RU,51.3012,117.8868,70.39,77,93,5.53,overcast clouds
1872,Businga,CD,3.3333,20.8833,69.69,89,85,1.05,overcast clouds
1873,Montevideo,UY,-34.8335,-56.1674,49.71,100,100,6.91,light intensity drizzle
1874,Ceres,US,37.5949,-120.9577,80.8,51,0,11.5,clear sky
1875,Kamariotissa,GR,40.4833,25.4667,74.3,54,0,15.88,clear sky
1876,Galle,LK,6.0367,80.217,79.38,86,100,18.19,overcast clouds
1877,Tres Picos,MX,15.8667,-93.5333,79.59,87,100,3.0,overcast clouds
1878,Talas,TR,38.6908,35.5538,50.67,87,0,2.3,clear sky
1879,Dubti,ET,11.7361,41.0853,87.58,38,31,5.39,scattered clouds
1880,Ocos,GT,14.5094,-92.1933,75.38,78,99,7.29,overcast clouds
1881,Ceyhan,TR,37.0247,35.8175,75.04,80,0,1.99,clear sky
1882,Maputo,MZ,-25.9653,32.5892,64.22,88,20,5.75,mist
